ID,YEAR,CAUSE_NAME,STATE,DEATHS,AADR
4537,2008,Stroke,Connecticut,1433,32
4538,2008,Suicide,Connecticut,315,8.47
4539,2008,Unintentional Injuries,Connecticut,1386,35.69
4540,2008,All Causes,Delaware,7622,793.5
4541,2008,Alzheimer's disease,Delaware,204,21.7
4542,2008,Cancer,Delaware,1912,193.26
4543,2008,Chronic liver disease and cirrhosis,Delaware,91,9.12
4544,2008,Chronic lower respiratory disease,Delaware,472,48.88
4545,2008,Diabetes,Delaware,217,22.5
4546,2008,Diseases of Heart,Delaware,1777,184.25
4547,2008,Essential hypertension and hypertensive renal disease,Delaware,51,5.22
4548,2008,Homicide,Delaware,65,7.62
4549,2008,Influenza and pneumonia,Delaware,135,14.41
4550,2008,Kidney Disease,Delaware,189,19.75
4551,2008,Parkinson's disease,Delaware,50,5.32
4552,2008,Pneumonitis due to solids and liquids,Delaware,46,4.89
4553,2008,Septicemia,Delaware,139,14.13
4554,2008,Stroke,Delaware,365,37.86
4555,2008,Suicide,Delaware,109,11.92
4556,2008,Unintentional Injuries,Delaware,352,39.58
4557,2008,All Causes,District of Columbia,5140,897.6
4558,2008,Alzheimer's disease,District of Columbia,132,22.51
4559,2008,Cancer,District of Columbia,1143,201.62
4560,2008,Chronic liver disease and cirrhosis,District of Columbia,52,8.7
4561,2008,Chronic lower respiratory disease,District of Columbia,139,25.19
4562,2008,Diabetes,District of Columbia,156,27.5
4563,2008,Diseases of Heart,District of Columbia,1389,244.31
4564,2008,Essential hypertension and hypertensive renal disease,District of Columbia,66,11.76
4565,2008,Homicide,District of Columbia,164,25.6
4566,2008,Influenza and pneumonia,District of Columbia,78,13.89
4567,2008,Kidney Disease,District of Columbia,78,13.86
4568,2008,Parkinson's disease,District of Columbia,26,4.66
4569,2008,Pneumonitis due to solids and liquids,District of Columbia,29,5.04
4570,2008,Septicemia,District of Columbia,105,19.1
4571,2008,Stroke,District of Columbia,222,38.52
4572,2008,Suicide,District of Columbia,43,7.31
4573,2008,Unintentional Injuries,District of Columbia,160,27.2
4574,2008,All Causes,Florida,170703,718.1
4575,2008,Alzheimer's disease,Florida,4743,18.58
4576,2008,Cancer,Florida,40814,169.54
4577,2008,Chronic liver disease and cirrhosis,Florida,2335,10.4
4578,2008,Chronic lower respiratory disease,Florida,10198,41.14
4579,2008,Diabetes,Florida,5161,21.4
4580,2008,Diseases of Heart,Florida,42067,170.75
4581,2008,Essential hypertension and hypertensive renal disease,Florida,1841,7.5
4582,2008,Homicide,Florida,1300,7.41
4583,2008,Influenza and pneumonia,Florida,2300,9.37
4584,2008,Kidney Disease,Florida,2946,12.05
4585,2008,Parkinson's disease,Florida,1577,6.27
4586,2008,Pneumonitis due to solids and liquids,Florida,835,3.34
4587,2008,Septicemia,Florida,1913,7.95
4588,2008,Stroke,Florida,8589,34.84
4589,2008,Suicide,Florida,2740,13.86
4590,2008,Unintentional Injuries,Florida,8939,45.29
4591,2008,All Causes,Georgia,69640,864.1
4592,2008,Alzheimer's disease,Georgia,1929,27.52
4593,2008,Cancer,Georgia,14621,175.07
4594,2008,Chronic liver disease and cirrhosis,Georgia,665,7.18
4595,2008,Chronic lower respiratory disease,Georgia,3546,45.47
4596,2008,Diabetes,Georgia,1496,18.04
4597,2008,Diseases of Heart,Georgia,15721,199.06
4598,2008,Essential hypertension and hypertensive renal disease,Georgia,945,11.8
4599,2008,Homicide,Georgia,712,7.44
4600,2008,Influenza and pneumonia,Georgia,1498,19.82
4601,2008,Kidney Disease,Georgia,1668,21.29
4602,2008,Parkinson's disease,Georgia,427,6
4603,2008,Pneumonitis due to solids and liquids,Georgia,416,5.61
4604,2008,Septicemia,Georgia,1559,19.48
4605,2008,Stroke,Georgia,3805,49.48
4606,2008,Suicide,Georgia,981,10.4
4607,2008,Unintentional Injuries,Georgia,3774,41.99
4608,2008,All Causes,Hawaii,9501,613.6
4609,2008,Alzheimer's disease,Hawaii,218,13.3
4610,2008,Cancer,Hawaii,2194,142.51
4611,2008,Chronic liver disease and cirrhosis,Hawaii,112,7.33
4612,2008,Chronic lower respiratory disease,Hawaii,293,19.22
4613,2008,Diabetes,Hawaii,286,18.6
4614,2008,Diseases of Heart,Hawaii,2313,147.68
4615,2008,Essential hypertension and hypertensive renal disease,Hawaii,101,6.31
4616,2008,Homicide,Hawaii,28,2.13
4617,2008,Influenza and pneumonia,Hawaii,270,17.1
4618,2008,Kidney Disease,Hawaii,197,12.5
4619,2008,Parkinson's disease,Hawaii,79,5.08
4620,2008,Pneumonitis due to solids and liquids,Hawaii,130,7.99
4621,2008,Septicemia,Hawaii,140,9.04
4622,2008,Stroke,Hawaii,642,40.66
4623,2008,Suicide,Hawaii,133,9.73
4624,2008,Unintentional Injuries,Hawaii,406,28.21
4625,2008,All Causes,Idaho,10962,736.8
4626,2008,Alzheimer's disease,Idaho,393,27.19
4627,2008,Cancer,Idaho,2511,166.68
4628,2008,Chronic liver disease and cirrhosis,Idaho,155,10.09
4629,2008,Chronic lower respiratory disease,Idaho,703,48.19
4630,2008,Diabetes,Idaho,356,23.92
4631,2008,Diseases of Heart,Idaho,2330,157.07
4632,2008,Essential hypertension and hypertensive renal disease,Idaho,92,6.28
4633,2008,Homicide,Idaho,25,1.6
4634,2008,Influenza and pneumonia,Idaho,206,14.02
4635,2008,Kidney Disease,Idaho,173,11.77
4636,2008,Parkinson's disease,Idaho,111,7.87
4637,2008,Pneumonitis due to solids and liquids,Idaho,74,5.07
4638,2008,Septicemia,Idaho,80,5.4
4639,2008,Stroke,Idaho,609,41.64
4640,2008,Suicide,Idaho,252,16.66
4641,2008,Unintentional Injuries,Idaho,649,43.16
4642,2008,All Causes,Illinois,103471,782
4643,2008,Alzheimer's disease,Illinois,3192,23.56
4644,2008,Cancer,Illinois,24300,185.02
4645,2008,Chronic liver disease and cirrhosis,Illinois,1145,8.6
4646,2008,Chronic lower respiratory disease,Illinois,5602,43.18
4647,2008,Diabetes,Illinois,2846,21.62
4648,2008,Diseases of Heart,Illinois,26078,195.06
4649,2008,Essential hypertension and hypertensive renal disease,Illinois,930,6.88
4650,2008,Homicide,Illinois,872,6.81
4651,2008,Influenza and pneumonia,Illinois,2672,19.89
4652,2008,Kidney Disease,Illinois,2576,19.56
4653,2008,Parkinson's disease,Illinois,886,6.82
4654,2008,Pneumonitis due to solids and liquids,Illinois,841,6.28
4655,2008,Septicemia,Illinois,1968,14.88
4656,2008,Stroke,Illinois,5788,43.39
4657,2008,Suicide,Illinois,1198,9.25
4658,2008,Unintentional Injuries,Illinois,4218,32.6
4659,2008,All Causes,Indiana,56752,843.8
4660,2008,Alzheimer's disease,Indiana,1971,29.28
4661,2008,Cancer,Indiana,13137,194.28
4662,2008,Chronic liver disease and cirrhosis,Indiana,523,7.62
4663,2008,Chronic lower respiratory disease,Indiana,3878,58.05
4664,2008,Diabetes,Indiana,1683,24.92
4665,2008,Diseases of Heart,Indiana,13663,201.62
4666,2008,Essential hypertension and hypertensive renal disease,Indiana,484,7.11
4667,2008,Homicide,Indiana,323,5.18
4668,2008,Influenza and pneumonia,Indiana,1318,19.5
4669,2008,Kidney Disease,Indiana,1363,20.22
4670,2008,Parkinson's disease,Indiana,504,7.65
4671,2008,Pneumonitis due to solids and liquids,Indiana,436,6.46
4672,2008,Septicemia,Indiana,810,12.01
4673,2008,Stroke,Indiana,3114,46.17
4674,2008,Suicide,Indiana,809,12.58
4675,2008,Unintentional Injuries,Indiana,2558,39.45
4676,2008,All Causes,Iowa,28541,752.6
4677,2008,Alzheimer's disease,Iowa,1332,31.5
4678,2008,Cancer,Iowa,6424,177.1
4679,2008,Chronic liver disease and cirrhosis,Iowa,217,6.33
4680,2008,Chronic lower respiratory disease,Iowa,1848,49.35
4681,2008,Diabetes,Iowa,764,20.31
4682,2008,Diseases of Heart,Iowa,7284,185.52
4683,2008,Essential hypertension and hypertensive renal disease,Iowa,268,6.57
4684,2008,Homicide,Iowa,81,2.83
4685,2008,Influenza and pneumonia,Iowa,829,20.34
4686,2008,Kidney Disease,Iowa,304,7.8
4687,2008,Parkinson's disease,Iowa,305,7.73
4688,2008,Pneumonitis due to solids and liquids,Iowa,248,6.07
4689,2008,Septicemia,Iowa,266,7.21
4690,2008,Stroke,Iowa,1732,43.62
4691,2008,Suicide,Iowa,380,12.63
4692,2008,Unintentional Injuries,Iowa,1266,37.81
4693,2008,All Causes,Kansas,24975,794.3
4694,2008,Alzheimer's disease,Kansas,961,28.76
4695,2008,Cancer,Kansas,5294,173.07
4696,2008,Chronic liver disease and cirrhosis,Kansas,242,8.15
4697,2008,Chronic lower respiratory disease,Kansas,1626,52.79
4698,2008,Diabetes,Kansas,706,22.74
4699,2008,Diseases of Heart,Kansas,5643,175.42
4700,2008,Essential hypertension and hypertensive renal disease,Kansas,173,5.27
4701,2008,Homicide,Kansas,112,3.95
4702,2008,Influenza and pneumonia,Kansas,743,22.45
4703,2008,Kidney Disease,Kansas,620,19.62
4704,2008,Parkinson's disease,Kansas,210,6.63
4705,2008,Pneumonitis due to solids and liquids,Kansas,207,6.24
4706,2008,Septicemia,Kansas,351,11.08
4707,2008,Stroke,Kansas,1574,48.63
4708,2008,Suicide,Kansas,337,12.09
4709,2008,Unintentional Injuries,Kansas,1174,40.01
4710,2008,All Causes,Kentucky,41329,926.7
4711,2008,Alzheimer's disease,Kentucky,1370,32.25
4712,2008,Cancer,Kentucky,9589,207.81
4713,2008,Chronic liver disease and cirrhosis,Kentucky,367,7.7
4714,2008,Chronic lower respiratory disease,Kentucky,2926,65.21
4715,2008,Diabetes,Kentucky,1214,26.72
4716,2008,Diseases of Heart,Kentucky,10061,225.51
4717,2008,Essential hypertension and hypertensive renal disease,Kentucky,338,7.77
4718,2008,Homicide,Kentucky,240,5.71
4719,2008,Influenza and pneumonia,Kentucky,943,21.59
4720,2008,Kidney Disease,Kentucky,993,22.58
4721,2008,Parkinson's disease,Kentucky,296,6.92
4722,2008,Pneumonitis due to solids and liquids,Kentucky,327,7.57
4723,2008,Septicemia,Kentucky,675,15.18
4724,2008,Stroke,Kentucky,2098,47.87
4725,2008,Suicide,Kentucky,612,13.99
4726,2008,Unintentional Injuries,Kentucky,2379,55.2
4727,2008,All Causes,Louisiana,41220,946
4728,2008,Alzheimer's disease,Louisiana,1361,33.38
4729,2008,Cancer,Louisiana,9197,205.68
4730,2008,Chronic liver disease and cirrhosis,Louisiana,389,8.26
4731,2008,Chronic lower respiratory disease,Louisiana,1896,44.04
4732,2008,Diabetes,Louisiana,1332,30.27
4733,2008,Diseases of Heart,Louisiana,10347,238.54
4734,2008,Essential hypertension and hypertensive renal disease,Louisiana,372,8.67
4735,2008,Homicide,Louisiana,541,12.15
4736,2008,Influenza and pneumonia,Louisiana,894,21.03
4737,2008,Kidney Disease,Louisiana,1195,27.72
4738,2008,Parkinson's disease,Louisiana,254,6.2
4739,2008,Pneumonitis due to solids and liquids,Louisiana,247,5.87
4740,2008,Septicemia,Louisiana,831,19.24
4741,2008,Stroke,Louisiana,2084,48.56
4742,2008,Suicide,Louisiana,532,12
4743,2008,Unintentional Injuries,Louisiana,2409,54.88
4744,2008,All Causes,Maine,12541,759.4
4745,2008,Alzheimer's disease,Maine,450,26.32
4746,2008,Cancer,Maine,3093,185
4747,2008,Chronic liver disease and cirrhosis,Maine,138,8.16
4748,2008,Chronic lower respiratory disease,Maine,794,47.77
4749,2008,Diabetes,Maine,344,20.81
4750,2008,Diseases of Heart,Maine,2785,164.63
4751,2008,Essential hypertension and hypertensive renal disease,Maine,67,3.94
4752,2008,Homicide,Maine,34,2.7
4753,2008,Influenza and pneumonia,Maine,263,15.55
4754,2008,Kidney Disease,Maine,263,15.59
4755,2008,Parkinson's disease,Maine,114,6.83
4756,2008,Pneumonitis due to solids and liquids,Maine,103,6.16
4757,2008,Septicemia,Maine,133,7.96
4758,2008,Stroke,Maine,671,40.43
4759,2008,Suicide,Maine,181,12.72
4760,2008,Unintentional Injuries,Maine,628,43.41
4761,2008,All Causes,Maryland,43892,769.6
4762,2008,Alzheimer's disease,Maryland,1016,18.2
4763,2008,Cancer,Maryland,10360,180.06
4764,2008,Chronic liver disease and cirrhosis,Maryland,408,6.71
4765,2008,Chronic lower respiratory disease,Maryland,1982,35.75
4766,2008,Diabetes,Maryland,1239,21.62
4767,2008,Diseases of Heart,Maryland,11157,195.12
4768,2008,Essential hypertension and hypertensive renal disease,Maryland,441,7.72
4769,2008,Homicide,Maryland,523,9.26
4770,2008,Influenza and pneumonia,Maryland,1008,17.9
4771,2008,Kidney Disease,Maryland,775,13.66
4772,2008,Parkinson's disease,Maryland,351,6.46
4773,2008,Pneumonitis due to solids and liquids,Maryland,313,5.62
4774,2008,Septicemia,Maryland,1000,17.47
4775,2008,Stroke,Maryland,2330,41.39
4776,2008,Suicide,Maryland,507,8.66
4777,2008,Unintentional Injuries,Maryland,1465,25.59
4778,2008,All Causes,Massachusetts,53518,706.1
4779,2008,Alzheimer's disease,Massachusetts,1832,22.45
4780,2008,Cancer,Massachusetts,13031,177.23
4781,2008,Chronic liver disease and cirrhosis,Massachusetts,598,8.22
4782,2008,Chronic lower respiratory disease,Massachusetts,2587,34.53
4783,2008,Diabetes,Massachusetts,1079,14.48
4784,2008,Diseases of Heart,Massachusetts,12776,164.08
4785,2008,Essential hypertension and hypertensive renal disease,Massachusetts,452,5.82
4786,2008,Homicide,Massachusetts,167,2.57
4787,2008,Influenza and pneumonia,Massachusetts,1598,20.08
4788,2008,Kidney Disease,Massachusetts,1377,17.91
4789,2008,Parkinson's disease,Massachusetts,423,5.59
4790,2008,Pneumonitis due to solids and liquids,Massachusetts,547,6.91
4791,2008,Septicemia,Massachusetts,782,10.4
4792,2008,Stroke,Massachusetts,2747,35.1
4793,2008,Suicide,Massachusetts,509,7.54
4794,2008,Unintentional Injuries,Massachusetts,2040,28.96
4795,2008,All Causes,Michigan,88445,812
4796,2008,Alzheimer's disease,Michigan,2739,24.83
4797,2008,Cancer,Michigan,20211,184.41
4798,2008,Chronic liver disease and cirrhosis,Michigan,1084,9.69
4799,2008,Chronic lower respiratory disease,Michigan,5185,47.83
4800,2008,Diabetes,Michigan,2752,25.22
4801,2008,Diseases of Heart,Michigan,24344,220.55
4802,2008,Essential hypertension and hypertensive renal disease,Michigan,899,8.16
4803,2008,Homicide,Michigan,644,6.64
4804,2008,Influenza and pneumonia,Michigan,1853,16.89
4805,2008,Kidney Disease,Michigan,1663,15.18
4806,2008,Parkinson's disease,Michigan,766,7.13
4807,2008,Pneumonitis due to solids and liquids,Michigan,491,4.48
4808,2008,Septicemia,Michigan,1007,9.22
4809,2008,Stroke,Michigan,4769,43.42
4810,2008,Suicide,Michigan,1180,11.75
4811,2008,Unintentional Injuries,Michigan,3685,35.68
4812,2008,All Causes,Minnesota,38499,674
4813,2008,Alzheimer's disease,Minnesota,1344,22.33
4814,2008,Cancer,Minnesota,9446,170.23
4815,2008,Chronic liver disease and cirrhosis,Minnesota,380,6.74
4816,2008,Chronic lower respiratory disease,Minnesota,2096,37.83
4817,2008,Diabetes,Minnesota,1087,19.13
4818,2008,Diseases of Heart,Minnesota,7367,126.64
4819,2008,Essential hypertension and hypertensive renal disease,Minnesota,509,8.61
4820,2008,Homicide,Minnesota,128,2.5
4821,2008,Influenza and pneumonia,Minnesota,745,12.52
4822,2008,Kidney Disease,Minnesota,813,14.05
4823,2008,Parkinson's disease,Minnesota,466,8.28
4824,2008,Pneumonitis due to solids and liquids,Minnesota,257,4.41
4825,2008,Septicemia,Minnesota,320,5.56
4826,2008,Stroke,Minnesota,2199,37.73
4827,2008,Suicide,Minnesota,596,11.15
4828,2008,Unintentional Injuries,Minnesota,2010,36.18
4829,2008,All Causes,Mississippi,28984,982.8
4830,2008,Alzheimer's disease,Mississippi,916,32.88
4831,2008,Cancer,Mississippi,6166,202.85
4832,2008,Chronic liver disease and cirrhosis,Mississippi,269,8.63
4833,2008,Chronic lower respiratory disease,Mississippi,1520,51.56
4834,2008,Diabetes,Mississippi,758,25.27
4835,2008,Diseases of Heart,Mississippi,7997,273.19
4836,2008,Essential hypertension and hypertensive renal disease,Mississippi,459,15.78
4837,2008,Homicide,Mississippi,330,11.28
4838,2008,Influenza and pneumonia,Mississippi,626,21.87
4839,2008,Kidney Disease,Mississippi,723,24.62
4840,2008,Parkinson's disease,Mississippi,152,5.44
4841,2008,Pneumonitis due to solids and liquids,Mississippi,178,6.27
4842,2008,Septicemia,Mississippi,585,19.72
4843,2008,Stroke,Mississippi,1592,54.72
4844,2008,Suicide,Mississippi,409,13.89
4845,2008,Unintentional Injuries,Mississippi,1693,57.81
4846,2008,All Causes,Missouri,56578,861.3
4847,2008,Alzheimer's disease,Missouri,2010,29.96
4848,2008,Cancer,Missouri,12523,189.49
4849,2008,Chronic liver disease and cirrhosis,Missouri,514,7.82
4850,2008,Chronic lower respiratory disease,Missouri,3765,57.38
4851,2008,Diabetes,Missouri,1348,20.44
4852,2008,Diseases of Heart,Missouri,14644,219.79
4853,2008,Essential hypertension and hypertensive renal disease,Missouri,504,7.51
4854,2008,Homicide,Missouri,482,8.35
4855,2008,Influenza and pneumonia,Missouri,1414,21.28
4856,2008,Kidney Disease,Missouri,1274,19.11
4857,2008,Parkinson's disease,Missouri,484,7.4
4858,2008,Pneumonitis due to solids and liquids,Missouri,504,7.55
4859,2008,Septicemia,Missouri,814,12.45
4860,2008,Stroke,Missouri,3261,49.16
4861,2008,Suicide,Missouri,779,12.95
4862,2008,Unintentional Injuries,Missouri,2997,48.93
4863,2008,All Causes,Montana,8913,788.7
4864,2008,Alzheimer's disease,Montana,294,25.44
4865,2008,Cancer,Montana,1862,161.26
4866,2008,Chronic liver disease and cirrhosis,Montana,136,12.3
4867,2008,Chronic lower respiratory disease,Montana,691,60.99
4868,2008,Diabetes,Montana,254,22.31
4869,2008,Diseases of Heart,Montana,1975,170.6
4870,2008,Essential hypertension and hypertensive renal disease,Montana,48,4.13
4871,2008,Homicide,Montana,40,4.2
4872,2008,Influenza and pneumonia,Montana,168,14.55
4873,2008,Kidney Disease,Montana,151,13.12
4874,2008,Parkinson's disease,Montana,84,7.44
4875,2008,Pneumonitis due to solids and liquids,Montana,57,4.87
4876,2008,Septicemia,Montana,68,6.03
4877,2008,Stroke,Montana,466,40.28
4878,2008,Suicide,Montana,203,20.6
4879,2008,Unintentional Injuries,Montana,592,59.07
4880,2008,All Causes,Nebraska,15461,751.3
4881,2008,Alzheimer's disease,Nebraska,610,27.26
4882,2008,Cancer,Nebraska,3376,169.74
4883,2008,Chronic liver disease and cirrhosis,Nebraska,135,7.04
4884,2008,Chronic lower respiratory disease,Nebraska,1047,51.59
4885,2008,Diabetes,Nebraska,470,23.23
4886,2008,Diseases of Heart,Nebraska,3459,163.19
4887,2008,Essential hypertension and hypertensive renal disease,Nebraska,179,8.34
4888,2008,Homicide,Nebraska,78,4.34
4889,2008,Influenza and pneumonia,Nebraska,366,16.96
4890,2008,Kidney Disease,Nebraska,270,12.77
4891,2008,Parkinson's disease,Nebraska,167,7.99
4892,2008,Pneumonitis due to solids and liquids,Nebraska,98,4.63
4893,2008,Septicemia,Nebraska,122,6.05
4894,2008,Stroke,Nebraska,863,40.95
4895,2008,Suicide,Nebraska,191,10.6
4896,2008,Unintentional Injuries,Nebraska,714,37.09
4897,2008,All Causes,Nevada,19335,828.7
4898,2008,Alzheimer's disease,Nevada,279,14.45
4899,2008,Cancer,Nevada,4404,179.41
4900,2008,Chronic liver disease and cirrhosis,Nevada,323,11.68
4901,2008,Chronic lower respiratory disease,Nevada,1257,56.4
