YEAR,CAUSE_NAME,STATE,DEATHS,AADR
2008,Diseases of Heart,New Hampshire,2409,166
2008,Essential hypertension and hypertensive renal disease,New Hampshire,77,5.34
2008,Homicide,New Hampshire,22,1.61
2008,Influenza and pneumonia,New Hampshire,211,14.59
2008,Kidney Disease,New Hampshire,174,12.36
2008,Parkinson's disease,New Hampshire,74,5.36
2008,Pneumonitis due to solids and liquids,New Hampshire,66,4.64
2008,Septicemia,New Hampshire,104,7.31
2008,Stroke,New Hampshire,484,33.88
2008,Suicide,New Hampshire,179,13.14
2008,Unintentional Injuries,New Hampshire,488,35.35
2008,All Causes,New Jersey,70026,718.3
2008,Alzheimer's disease,New Jersey,1857,18.22
2008,Cancer,New Jersey,16876,175.01
2008,Chronic liver disease and cirrhosis,New Jersey,707,7.26
2008,Chronic lower respiratory disease,New Jersey,3280,33.89
2008,Diabetes,New Jersey,2242,23.11
2008,Diseases of Heart,New Jersey,19056,191.59
2008,Essential hypertension and hypertensive renal disease,New Jersey,641,6.45
2008,Homicide,New Jersey,377,4.48
2008,Influenza and pneumonia,New Jersey,1413,14.17
2008,Kidney Disease,New Jersey,1715,17.52
2008,Parkinson's disease,New Jersey,588,6.05
2008,Pneumonitis due to solids and liquids,New Jersey,498,4.98
2008,Septicemia,New Jersey,1793,18.35
2008,Stroke,New Jersey,3264,33.07
2008,Suicide,New Jersey,615,6.79
2008,Unintentional Injuries,New Jersey,2436,26.68
2008,All Causes,New Mexico,16005,788.6
2008,Alzheimer's disease,New Mexico,366,18.98
2008,Cancer,New Mexico,3355,160.33
2008,Chronic liver disease and cirrhosis,New Mexico,392,18.79
2008,Chronic lower respiratory disease,New Mexico,1001,49.68
2008,Diabetes,New Mexico,582,28.28
2008,Diseases of Heart,New Mexico,3275,161.25
2008,Essential hypertension and hypertensive renal disease,New Mexico,131,6.59
2008,Homicide,New Mexico,151,7.81
2008,Influenza and pneumonia,New Mexico,351,17.54
2008,Kidney Disease,New Mexico,287,14.09
2008,Parkinson's disease,New Mexico,161,8.26
2008,Pneumonitis due to solids and liquids,New Mexico,76,3.84
2008,Septicemia,New Mexico,174,8.69
2008,Stroke,New Mexico,760,38.28
2008,Suicide,New Mexico,419,20.86
2008,Unintentional Injuries,New Mexico,1366,69.26
2008,All Causes,New York,148698,693.7
2008,Alzheimer's disease,New York,2303,10.31
2008,Cancer,New York,35351,166.91
2008,Chronic liver disease and cirrhosis,New York,1369,6.45
2008,Chronic lower respiratory disease,New York,6919,32.58
2008,Diabetes,New York,3605,16.91
2008,Diseases of Heart,New York,49324,225.77
2008,Essential hypertension and hypertensive renal disease,New York,1850,8.46
2008,Homicide,New York,882,4.59
2008,Influenza and pneumonia,New York,4609,21.04
2008,Kidney Disease,New York,2394,11.06
2008,Parkinson's disease,New York,929,4.35
2008,Pneumonitis due to solids and liquids,New York,726,3.31
2008,Septicemia,New York,2365,11.06
2008,Stroke,New York,6123,28.22
2008,Suicide,New York,1409,7.06
2008,Unintentional Injuries,New York,5042,24.79
2008,All Causes,North Carolina,77283,828.1
2008,Alzheimer's disease,North Carolina,2624,29.78
2008,Cancer,North Carolina,17453,181.29
2008,Chronic liver disease and cirrhosis,North Carolina,961,9.58
2008,Chronic lower respiratory disease,North Carolina,4572,49.25
2008,Diabetes,North Carolina,2170,22.7
2008,Diseases of Heart,North Carolina,17335,186.4
2008,Essential hypertension and hypertensive renal disease,North Carolina,760,8.25
2008,Homicide,North Carolina,668,7.21
2008,Influenza and pneumonia,North Carolina,1737,19.14
2008,Kidney Disease,North Carolina,1729,18.65
2008,Parkinson's disease,North Carolina,534,6
2008,Pneumonitis due to solids and liquids,North Carolina,660,7.35
2008,Septicemia,North Carolina,1352,14.57
2008,Stroke,North Carolina,4637,50.83
2008,Suicide,North Carolina,1162,12.28
2008,Unintentional Injuries,North Carolina,4313,46.41
2008,All Causes,North Dakota,5871,713.3
2008,Alzheimer's disease,North Dakota,312,33.08
2008,Cancer,North Dakota,1354,171.35
2008,Chronic liver disease and cirrhosis,North Dakota,58,8.23
2008,Chronic lower respiratory disease,North Dakota,355,43.39
2008,Diabetes,North Dakota,201,25.03
2008,Diseases of Heart,North Dakota,1391,160.75
2008,Essential hypertension and hypertensive renal disease,North Dakota,65,7.01
2008,Homicide,North Dakota,x,x
2008,Influenza and pneumonia,North Dakota,148,17
2008,Kidney Disease,North Dakota,98,11.78
2008,Parkinson's disease,North Dakota,48,5.7
2008,Pneumonitis due to solids and liquids,North Dakota,47,5.49
2008,Septicemia,North Dakota,48,5.98
2008,Stroke,North Dakota,325,37.18
2008,Suicide,North Dakota,86,13.1
2008,Unintentional Injuries,North Dakota,342,47.15
2008,All Causes,Ohio,109767,844.3
2008,Alzheimer's disease,Ohio,4285,31.96
2008,Cancer,Ohio,24998,191.91
2008,Chronic liver disease and cirrhosis,Ohio,1198,9.18
2008,Chronic lower respiratory disease,Ohio,6928,53.31
2008,Diabetes,Ohio,3565,27.23
2008,Diseases of Heart,Ohio,27324,206.93
2008,Essential hypertension and hypertensive renal disease,Ohio,1229,9.26
2008,Homicide,Ohio,598,5.41
2008,Influenza and pneumonia,Ohio,2085,15.84
2008,Kidney Disease,Ohio,1865,14.27
2008,Parkinson's disease,Ohio,875,6.74
2008,Pneumonitis due to solids and liquids,Ohio,862,6.49
2008,Septicemia,Ohio,1454,11.18
2008,Stroke,Ohio,5951,45.24
2008,Suicide,Ohio,1412,12.15
2008,Unintentional Injuries,Ohio,5093,42.29
2008,All Causes,Oklahoma,37014,956.5
2008,Alzheimer's disease,Oklahoma,1061,28.02
2008,Cancer,Oklahoma,7657,193.13
2008,Chronic liver disease and cirrhosis,Oklahoma,463,11.58
2008,Chronic lower respiratory disease,Oklahoma,2694,68.85
2008,Diabetes,Oklahoma,1103,28.31
2008,Diseases of Heart,Oklahoma,9767,252.02
2008,Essential hypertension and hypertensive renal disease,Oklahoma,331,8.59
2008,Homicide,Oklahoma,230,6.51
2008,Influenza and pneumonia,Oklahoma,938,24.32
2008,Kidney Disease,Oklahoma,664,17.23
2008,Parkinson's disease,Oklahoma,241,6.37
2008,Pneumonitis due to solids and liquids,Oklahoma,200,5.25
2008,Septicemia,Oklahoma,442,11.33
2008,Stroke,Oklahoma,2079,54
2008,Suicide,Oklahoma,575,15.66
2008,Unintentional Injuries,Oklahoma,2119,57.15
2008,All Causes,Oregon,31967,753.2
2008,Alzheimer's disease,Oregon,1302,29.83
2008,Cancer,Oregon,7479,177.01
2008,Chronic liver disease and cirrhosis,Oregon,466,10.95
2008,Chronic lower respiratory disease,Oregon,1951,46.58
2008,Diabetes,Oregon,1025,24
2008,Diseases of Heart,Oregon,6519,150.77
2008,Essential hypertension and hypertensive renal disease,Oregon,408,9.31
2008,Homicide,Oregon,103,2.76
2008,Influenza and pneumonia,Oregon,517,12
2008,Kidney Disease,Oregon,397,9.36
2008,Parkinson's disease,Oregon,352,8.44
2008,Pneumonitis due to solids and liquids,Oregon,159,3.68
2008,Septicemia,Oregon,223,5.28
2008,Stroke,Oregon,1899,44.14
2008,Suicide,Oregon,572,14.53
2008,Unintentional Injuries,Oregon,1674,41.71
2008,All Causes,Pennsylvania,127462,799.1
2008,Alzheimer's disease,Pennsylvania,3863,22.07
2008,Cancer,Pennsylvania,28964,184.69
2008,Chronic liver disease and cirrhosis,Pennsylvania,1113,7.45
2008,Chronic lower respiratory disease,Pennsylvania,6767,41.95
2008,Diabetes,Pennsylvania,3313,20.83
2008,Diseases of Heart,Pennsylvania,33308,201.82
2008,Essential hypertension and hypertensive renal disease,Pennsylvania,1024,6.16
2008,Homicide,Pennsylvania,697,5.79
2008,Influenza and pneumonia,Pennsylvania,2705,16.27
2008,Kidney Disease,Pennsylvania,3138,19.16
2008,Parkinson's disease,Pennsylvania,1204,7.25
2008,Pneumonitis due to solids and liquids,Pennsylvania,1028,6.08
2008,Septicemia,Pennsylvania,2438,15.24
2008,Stroke,Pennsylvania,6942,41.94
2008,Suicide,Pennsylvania,1539,11.78
2008,Unintentional Injuries,Pennsylvania,5787,42.07
2008,All Causes,Rhode Island,9738,742.9
2008,Alzheimer's disease,Rhode Island,359,24.42
2008,Cancer,Rhode Island,2227,178.14
2008,Chronic liver disease and cirrhosis,Rhode Island,113,9.37
2008,Chronic lower respiratory disease,Rhode Island,478,37.27
2008,Diabetes,Rhode Island,195,15.14
2008,Diseases of Heart,Rhode Island,2657,193.59
2008,Essential hypertension and hypertensive renal disease,Rhode Island,71,5.25
2008,Homicide,Rhode Island,29,2.7
2008,Influenza and pneumonia,Rhode Island,257,18.19
2008,Kidney Disease,Rhode Island,163,11.97
2008,Parkinson's disease,Rhode Island,95,7.24
2008,Pneumonitis due to solids and liquids,Rhode Island,81,5.94
2008,Septicemia,Rhode Island,132,10.14
2008,Stroke,Rhode Island,462,34.05
2008,Suicide,Rhode Island,110,9.94
2008,Unintentional Injuries,Rhode Island,480,40.55
2008,All Causes,South Carolina,40289,867
2008,Alzheimer's disease,South Carolina,1492,34.69
2008,Cancer,South Carolina,9199,189.99
2008,Chronic liver disease and cirrhosis,South Carolina,470,9.43
2008,Chronic lower respiratory disease,South Carolina,2266,48.52
2008,Diabetes,South Carolina,1133,23.94
2008,Diseases of Heart,South Carolina,8996,193.44
2008,Essential hypertension and hypertensive renal disease,South Carolina,446,9.69
2008,Homicide,South Carolina,354,7.86
2008,Influenza and pneumonia,South Carolina,727,16.22
2008,Kidney Disease,South Carolina,945,20.32
2008,Parkinson's disease,South Carolina,292,6.68
2008,Pneumonitis due to solids and liquids,South Carolina,251,5.61
2008,Septicemia,South Carolina,666,14.23
2008,Stroke,South Carolina,2394,52.57
2008,Suicide,South Carolina,565,12
2008,Unintentional Injuries,South Carolina,2285,50.37
2008,All Causes,South Dakota,7083,731.9
2008,Alzheimer's disease,South Dakota,402,37.44
2008,Cancer,South Dakota,1570,168.36
2008,Chronic liver disease and cirrhosis,South Dakota,101,11.79
2008,Chronic lower respiratory disease,South Dakota,491,50.66
2008,Diabetes,South Dakota,216,22.26
2008,Diseases of Heart,South Dakota,1681,167.42
2008,Essential hypertension and hypertensive renal disease,South Dakota,68,6.7
2008,Homicide,South Dakota,20,2.54
2008,Influenza and pneumonia,South Dakota,177,16.95
2008,Kidney Disease,South Dakota,89,9.06
2008,Parkinson's disease,South Dakota,69,6.98
2008,Pneumonitis due to solids and liquids,South Dakota,52,5.03
2008,Septicemia,South Dakota,52,5.31
2008,Stroke,South Dakota,396,39.12
2008,Suicide,South Dakota,124,15.73
2008,Unintentional Injuries,South Dakota,381,43.35
2008,All Causes,Tennessee,58820,913.4
2008,Alzheimer's disease,Tennessee,2423,39.92
2008,Cancer,Tennessee,13162,197.21
2008,Chronic liver disease and cirrhosis,Tennessee,665,9.58
2008,Chronic lower respiratory disease,Tennessee,3545,54.69
2008,Diabetes,Tennessee,1733,26.39
2008,Diseases of Heart,Tennessee,14661,228.05
2008,Essential hypertension and hypertensive renal disease,Tennessee,555,8.79
2008,Homicide,Tennessee,479,7.8
2008,Influenza and pneumonia,Tennessee,1424,22.72
2008,Kidney Disease,Tennessee,908,14.26
2008,Parkinson's disease,Tennessee,395,6.43
2008,Pneumonitis due to solids and liquids,Tennessee,493,7.89
2008,Septicemia,Tennessee,782,12
2008,Stroke,Tennessee,3356,53.09
2008,Suicide,Tennessee,973,15.1
2008,Unintentional Injuries,Tennessee,3250,51.46
2008,All Causes,Texas,164914,803.6
2008,Alzheimer's disease,Texas,5280,28.58
2008,Cancer,Texas,35713,169.91
2008,Chronic liver disease and cirrhosis,Texas,2646,11.5
2008,Chronic lower respiratory disease,Texas,8874,45.09
2008,Diabetes,Texas,5155,24.91
2008,Diseases of Heart,Texas,38384,191.73
2008,Essential hypertension and hypertensive renal disease,Texas,1589,8.02
2008,Homicide,Texas,1487,6.04
2008,Influenza and pneumonia,Texas,3554,18.2
2008,Kidney Disease,Texas,3536,17.69
2008,Parkinson's disease,Texas,1272,6.82
2008,Pneumonitis due to solids and liquids,Texas,1149,5.99
2008,Septicemia,Texas,2968,14.67
2008,Stroke,Texas,9629,49.24
2008,Suicide,Texas,2552,10.8
2008,Unintentional Injuries,Texas,9189,40.39
2008,All Causes,United States,2471984,774.9
2008,Alzheimer's disease,United States,82435,25.79
2008,Cancer,United States,565469,176.37
2008,Chronic liver disease and cirrhosis,United States,29963,9.17
2008,Chronic lower respiratory disease,United States,141090,44.67
2008,Diabetes,United States,70553,22.03
2008,Diseases of Heart,United States,616828,192.1
2008,Essential hypertension and hypertensive renal disease,United States,25742,8.01
2008,Homicide,United States,17826,5.91
2008,Influenza and pneumonia,United States,56284,17.6
2008,Kidney Disease,United States,48237,15.12
2008,Parkinson's disease,United States,20483,6.58
2008,Pneumonitis due to solids and liquids,United States,16608,5.21
2008,Septicemia,United States,35927,11.29
2008,Stroke,United States,134148,42.05
2008,Suicide,United States,36035,11.6
2008,Unintentional Injuries,United States,121902,39.25
2008,All Causes,Utah,14040,703.8
2008,Alzheimer's disease,Utah,409,22.46
2008,Cancer,Utah,2492,125.43
2008,Chronic liver disease and cirrhosis,Utah,127,6.01
2008,Chronic lower respiratory disease,Utah,638,33.28
2008,Diabetes,Utah,468,23.72
2008,Diseases of Heart,Utah,2844,148.67
2008,Essential hypertension and hypertensive renal disease,Utah,108,5.62
2008,Homicide,Utah,46,1.76
2008,Influenza and pneumonia,Utah,343,17.98
2008,Kidney Disease,Utah,212,11.02
2008,Parkinson's disease,Utah,178,9.68
2008,Pneumonitis due to solids and liquids,Utah,88,4.64
2008,Septicemia,Utah,132,6.56
2008,Stroke,Utah,748,39.71
2008,Suicide,Utah,390,15.86
2008,Unintentional Injuries,Utah,881,37.83
2008,All Causes,Vermont,5211,722.5
2008,Alzheimer's disease,Vermont,218,29.78
2008,Cancer,Vermont,1279,176.34
2008,Chronic liver disease and cirrhosis,Vermont,46,6.35
2008,Chronic lower respiratory disease,Vermont,341,47.57
2008,Diabetes,Vermont,151,21.07
2008,Diseases of Heart,Vermont,1216,166.22
2008,Essential hypertension and hypertensive renal disease,Vermont,44,6.04
2008,Homicide,Vermont,17,*
2008,Influenza and pneumonia,Vermont,74,10.2
2008,Kidney Disease,Vermont,39,5.4
2008,Parkinson's disease,Vermont,53,7.34
2008,Pneumonitis due to solids and liquids,Vermont,30,4.21
2008,Septicemia,Vermont,22,2.95
2008,Stroke,Vermont,281,38.33
2008,Suicide,Vermont,94,14.08
2008,Unintentional Injuries,Vermont,306,44.47
2008,All Causes,Virginia,59100,776.7
2008,Alzheimer's disease,Virginia,1763,24.55
2008,Cancer,Virginia,13983,179.08
2008,Chronic liver disease and cirrhosis,Virginia,640,7.6
2008,Chronic lower respiratory disease,Virginia,3023,40.64
2008,Diabetes,Virginia,1534,19.79
2008,Diseases of Heart,Virginia,13675,180.59
2008,Essential hypertension and hypertensive renal disease,Virginia,570,7.5
2008,Homicide,Virginia,376,4.8
2008,Influenza and pneumonia,Virginia,1324,17.92
2008,Kidney Disease,Virginia,1537,20.5
2008,Parkinson's disease,Virginia,490,6.87
2008,Pneumonitis due to solids and liquids,Virginia,547,7.45
2008,Septicemia,Virginia,1413,18.78
2008,Stroke,Virginia,3301,44.51
2008,Suicide,Virginia,948,11.78
2008,Unintentional Injuries,Virginia,2820,36.21
2008,All Causes,Washington,48627,734.3
2008,Alzheimer's disease,Washington,3105,47.08
2008,Cancer,Washington,11618,175.45
2008,Chronic liver disease and cirrhosis,Washington,678,9.65
2008,Chronic lower respiratory disease,Washington,2930,45.55
2008,Diabetes,Washington,1590,24.14
2008,Diseases of Heart,Washington,10916,164
2008,Essential hypertension and hypertensive renal disease,Washington,525,7.94
2008,Homicide,Washington,224,3.41
2008,Influenza and pneumonia,Washington,771,11.59
2008,Kidney Disease,Washington,471,7.08
2008,Parkinson's disease,Washington,518,8.19
2008,Pneumonitis due to solids and liquids,Washington,387,5.85
2008,Septicemia,Washington,417,6.4
2008,Stroke,Washington,2773,42.31
2008,Suicide,Washington,889,13.15
2008,Unintentional Injuries,Washington,2727,40.78
2008,All Causes,West Virginia,21557,964.3
2008,Alzheimer's disease,West Virginia,662,29.68
2008,Cancer,West Virginia,4605,198.47
2008,Chronic liver disease and cirrhosis,West Virginia,221,9.88
2008,Chronic lower respiratory disease,West Virginia,1590,68.87
2008,Diabetes,West Virginia,753,32.68
2008,Diseases of Heart,West Virginia,5264,232.5
2008,Essential hypertension and hypertensive renal disease,West Virginia,235,10.27
2008,Homicide,West Virginia,70,3.99
2008,Influenza and pneumonia,West Virginia,448,19.98
2008,Kidney Disease,West Virginia,522,22.97
2008,Parkinson's disease,West Virginia,165,7.31
2008,Pneumonitis due to solids and liquids,West Virginia,115,5.13
2008,Septicemia,West Virginia,353,15.59
2008,Stroke,West Virginia,1096,48.32
2008,Suicide,West Virginia,261,13.71
2008,Unintentional Injuries,West Virginia,1253,65.54
2008,All Causes,Wisconsin,46815,730.3
2008,Alzheimer's disease,Wisconsin,1655,24.39
2008,Cancer,Wisconsin,11185,177.77
2008,Chronic liver disease and cirrhosis,Wisconsin,474,7.6
2008,Chronic lower respiratory disease,Wisconsin,2538,39.92
2008,Diabetes,Wisconsin,1152,18.16
2008,Diseases of Heart,Wisconsin,11275,172.16
2008,Essential hypertension and hypertensive renal disease,Wisconsin,421,6.31
2008,Homicide,Wisconsin,153,2.82
2008,Influenza and pneumonia,Wisconsin,1116,16.7
2008,Kidney Disease,Wisconsin,1007,15.52
2008,Parkinson's disease,Wisconsin,447,6.94
2008,Pneumonitis due to solids and liquids,Wisconsin,338,5.14
2008,Septicemia,Wisconsin,486,7.62
2008,Stroke,Wisconsin,2638,40.12
2008,Suicide,Wisconsin,743,12.82
2008,Unintentional Injuries,Wisconsin,2484,40.82
2008,All Causes,Wyoming,4227,778.9
2008,Alzheimer's disease,Wyoming,125,24.3
2008,Cancer,Wyoming,874,156.72
2008,Chronic liver disease and cirrhosis,Wyoming,77,13.01
2008,Chronic lower respiratory disease,Wyoming,311,58.49
2008,Diabetes,Wyoming,130,24.09
2008,Diseases of Heart,Wyoming,937,171.85
2008,Essential hypertension and hypertensive renal disease,Wyoming,15,*
2008,Homicide,Wyoming,18,*
2008,Influenza and pneumonia,Wyoming,123,23.39
2008,Kidney Disease,Wyoming,56,10.77
2008,Parkinson's disease,Wyoming,34,6.63
2008,Pneumonitis due to solids and liquids,Wyoming,18,*
2008,Septicemia,Wyoming,52,9.62
2008,Stroke,Wyoming,234,44.37
2008,Suicide,Wyoming,124,22.6
2008,Unintentional Injuries,Wyoming,351,64.32
2009,All Causes,Alabama,47470,940.2
2009,Alzheimer's disease,Alabama,1521,31.59
2009,Cancer,Alabama,10289,196.32
2009,Chronic liver disease and cirrhosis,Alabama,488,9.12
2009,Chronic lower respiratory disease,Alabama,2770,54.22
2009,Diabetes,Alabama,1259,24.4
2009,Diseases of Heart,Alabama,12021,237.96
2009,Essential hypertension and hypertensive renal disease,Alabama,523,10.21
2009,Homicide,Alabama,412,8.88
2009,Influenza and pneumonia,Alabama,952,19.18
2009,Kidney Disease,Alabama,1180,23.4
2009,Parkinson's disease,Alabama,363,7.38
2009,Pneumonitis due to solids and liquids,Alabama,241,4.85
2009,Septicemia,Alabama,866,16.99
2009,Stroke,Alabama,2675,53.58
2009,Suicide,Alabama,673,13.73
2009,Unintentional Injuries,Alabama,2351,49.04
2009,All Causes,Alaska,3618,763.8
2009,Alzheimer's disease,Alaska,67,21.47
2009,Cancer,Alaska,895,183
2009,Chronic liver disease and cirrhosis,Alaska,94,13.82
2009,Chronic lower respiratory disease,Alaska,196,49.67
2009,Diabetes,Alaska,84,18.05
2009,Diseases of Heart,Alaska,714,158.9
2009,Essential hypertension and hypertensive renal disease,Alaska,19,*
2009,Homicide,Alaska,26,3.92
2009,Influenza and pneumonia,Alaska,51,12.51
2009,Kidney Disease,Alaska,47,12.74
2009,Parkinson's disease,Alaska,21,5.81
